date,state,District,Market,commodity,variety,grade,min_price,max_price,modal_price,weighted_avg_modal_price,arrival_qty_mt,arrival_lag_1,arrival_7d_mean,arrival_change_pct,rainfall,temp_max,temp_min,humidity,temp_avg,day_of_week,month,week_of_year,rainfall_7d,rainfall_anomaly_7d,heavy_rain_flag,dry_spell_flag,is_likely_non_trading_day,is_procurement_active,msp_value,msp_announced,msp_changed,procurement_started,procurement_ended,target_modal_price,target_return,ret_1,ret_3,ret_7,rolling_mean_7,rolling_mean_14,rolling_std_7,rolling_std_14,ratio_ma7,ratio_ma14,is_harvest_season,mkt_Jaggampet,mkt_Kovvur,mkt_Kuchinapudi,mkt_Mylavaram,mkt_Nandigama,mkt_Polavaram,mkt_Rampachodvaram,mkt_Rapur,mkt_Tiruvuru,dist_Alluri Sitharama Raju,dist_Bapatla,dist_East Godavari,dist_Eluru,dist_Kakinada,dist_Krishna,dist_NTR,dist_Nellore,dist_Polavaram,dist_SPSR Nellore
2026-03-27,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0,2371.0,3430.2,3482.9,3020.714285714286,-0.03592880670966303,0.0,36.3,23.7,73.0,30.0,4,3,13,4.7,-3.3,0,0,0,0,2320.0,0,0,0,0,2371.0,0.0,0.0,0.0,0.0,2371.0,2374.0,0.0,3.113247129976545,0.9999999957823702,0.9987363058182969,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-03-28,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2369.0,2371.0,4756.1,3430.2,3293.2428571428572,-0.015131068936805603,0.0,37.0,24.3,70.0,30.65,5,3,13,3.4000000000000004,-4.6,0,0,0,0,2320.0,0,0,0,0,2377.0,0.0025305778045947793,0.0,0.0,0.0,2371.0,2373.5714285714284,0.0,3.0813155460785815,0.9999999957823702,0.9989166373804295,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-03-28,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0,2452.0,4756.1,3482.9,3021.3857142857146,-0.05451041072834373,0.0,37.0,24.3,70.0,30.65,5,3,13,9.3,0.07499999999999929,0,0,0,0,2320.0,0,0,0,0,2440.0,-0.004893964090970782,0.0008163265272802999,0.0008163265272802999,0.012386457422021232,2438.5714285714284,2417.0,10.875923606097755,23.816607005003313,1.005506732842093,1.0144807570770344,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-03-29,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,3260.5,4756.1,3523.7285714285713,0.3865372281499624,0.6,36.2,25.1,74.0,30.650000000000002,6,3,13,1.4000000000000004,-6.6,0,0,1,0,2320.0,0,0,0,0,2377.0,0.0,0.0025305778045947793,0.0025305778045947793,0.0025305778045947793,2371.0,2373.1428571428573,0.0,2.9834709485932303,1.002530573586965,1.0016253268652917,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-03-30,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,3028.7,3260.5,3786.2285714285713,-0.3144593259182945,0.0,35.2,25.5,74.0,30.35,0,3,14,0.9000000000000001,0.18000000000000005,0,0,0,0,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0025305778045947793,0.0025305778045947793,2371.8571428571427,2373.1428571428573,2.267786838055956,2.9834709485932303,1.0021682786152033,1.0016253268652917,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-03-30,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2470.0,2450.0,2440.0,3028.7,4756.1,3373.1857142857143,0.3655574377673778,0.0,35.2,25.5,74.0,30.35,0,3,14,9.3,5.000000000000001,0,0,0,0,2320.0,0,0,0,0,2450.0,0.0040983606389411445,-0.004893964090970782,-0.0008190008156470072,0.004942339353614747,2442.8571428571427,2421.214285714286,9.00793301167415,24.454600232420077,0.9988304052679458,1.0077587945515463,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-03-31,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,639.8,3028.7,3607.828571428571,-0.07109339058426623,0.1,36.0,23.4,69.0,29.7,1,3,14,0.6000000000000001,-0.12,0,0,0,0,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0025305778045947793,0.0025305778045947793,2372.714285714286,2373.1428571428573,2.927700218846055,2.9834709485932303,1.0018062454015029,1.0016253268652917,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-03-31,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2460.0,2450.0,639.8,3028.7,3573.7000000000003,-0.36319673682218634,0.1,36.0,23.4,69.0,29.7,1,3,14,9.3,5.000000000000001,0,0,0,0,2320.0,0,0,0,0,2446.0,-0.0016326530545605997,0.0040983606389411445,0.0,0.006573541468473535,2444.5714285714284,2424.6428571428573,6.502746672419529,23.385094341538316,1.0022206597618368,1.0104580898080973,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-01,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2473.4,639.8,3172.9857142857145,-0.7887542509987784,0.0,35.3,24.7,69.0,30.0,2,4,14,0.7000000000000001,-0.020000000000000018,0,0,0,1,2320.0,0,0,1,0,2377.0,0.0,0.0,0.0,0.0025305778045947793,2373.5714285714284,2373.1428571428573,3.207134902949518,2.9834709485932303,1.0014444736622863,1.0016253268652917,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-01,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2450.0,2446.0,2473.4,639.8,3287.342857142857,-0.7887542509987784,0.0,35.3,24.7,69.0,30.0,2,4,14,2.4,-1.9,0,0,0,1,2320.0,0,0,1,0,2452.0,0.0024529844544031705,-0.0016326530545605997,-0.002446982045485391,0.0008183306022163232,2446.8571428571427,2428.5714285714284,4.740906081767171,22.629845118999423,0.9996496923181061,1.007176466441038,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-02,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2253.2,2473.4,3010.2285714285713,2.865895592372617,0.0,35.8,23.5,70.0,29.65,3,4,14,0.7000000000000002,-0.019999999999999907,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0025305778045947793,2374.4285714285716,2373.1428571428573,3.207134902949518,2.9834709485932303,1.001082963114385,1.0016253268652917,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-02,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0,2452.0,2253.2,2473.4,3191.7285714285713,2.865895592372617,0.0,35.8,23.5,70.0,29.65,3,4,14,0.4,-3.9,0,0,0,1,2320.0,0,0,0,0,2452.0,0.0,0.0024529844544031705,0.004918032766729374,0.0008163265272802999,2447.1428571428573,2432.4285714285716,4.598136268403014,20.410081542498595,1.0019848178552866,1.008046040373335,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-03,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2504.2,2253.2,2363.3,-0.08902724993935485,0.0,36.6,24.6,72.0,30.6,4,4,14,0.0,0.0,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,,,2377.0,,0.0,0.0,0.9999999957930163,,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-04,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0,2452.0,2108.6,2253.2,2902.542857142857,-0.08902724993935485,0.0,36.5,24.9,70.0,30.7,5,4,14,0.1,-4.2,0,0,0,1,2320.0,0,0,0,0,2428.0,-0.009787928181941564,0.0,0.0008163265272802999,0.004095004078235036,2447.4285714285716,2436.785714285714,4.859943170346058,17.133765904375792,1.001867845544551,1.0062435837351869,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-04,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0,2452.0,2108.6,2253.2,2363.3,-0.08902724993935485,0.0,36.5,24.9,70.0,30.7,5,4,14,0.0,0.0,0,0,0,1,2320.0,0,0,0,0,2428.0,-0.009787928181941564,0.0,,,2449.0,,4.242640687119285,0.0,1.0012249857034503,,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2026-04-05,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2272.6,2253.2,2834.5571428571425,-0.08902724993935485,0.1,36.5,26.1,71.0,31.3,6,4,14,0.7000000000000002,-0.019999999999999907,0,0,1,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0025305778045947793,2375.285714285714,2373.1428571428573,2.927700218846055,2.9834709485932303,1.0007217134750392,1.0016253268652917,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-05,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2272.6,2504.2,2410.2666666666664,0.11139712409018276,0.1,36.5,26.1,71.0,31.3,6,4,14,0.0,0.0,0,0,1,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-06,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2317.1,2272.6,2669.1857142857148,0.008609976921711393,1.2,35.3,26.5,71.0,30.9,0,4,15,0.8000000000000003,-3.44,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0025305778045947793,2376.1428571428573,2373.5714285714284,2.267786838055956,3.0813155460785815,1.0003607244618977,1.0014444736622863,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-06,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0,2428.0,2317.1,2108.6,2677.5285714285715,-0.06417539499378655,1.2,35.3,26.5,71.0,30.9,0,4,15,0.1,-2.8000000000000003,0,0,0,1,2320.0,0,0,0,0,2428.0,0.0,-0.009787928181941564,-0.007358953363209512,-0.008979591800083299,2448.8571428571427,2440.3571428571427,4.450789122107175,14.302270625846946,0.9914829034299496,0.9949363342809575,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-06,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0,2428.0,2317.1,2108.6,2278.4,-0.06417539499378655,1.2,35.3,26.5,71.0,30.9,0,4,15,0.0,-3.8600000000000003,0,0,0,1,2320.0,0,0,0,0,2428.0,0.0,-0.009787928181941564,-0.007358953363209512,,2450.0,2450.0,3.4641016151377544,3.4641016151377544,0.991020404118284,0.991020404118284,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2026-04-07,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2684.6,2317.1,2320.7571428571428,0.019581096541406273,0.9,35.7,26.2,74.0,30.950000000000003,1,4,15,2.0,-2.24,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2374.0,0.0,3.113247129976545,0.9999999957930163,1.0012636857571031,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-07,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2684.6,2272.6,2375.85,-0.09248462582860795,0.9,35.7,26.2,74.0,30.950000000000003,1,4,15,0.1,-4.840000000000001,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-07,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0,2428.0,2684.6,2317.1,2510.9857142857145,0.09888077397325246,0.9,35.7,26.2,74.0,30.950000000000003,1,4,15,1.3,-1.6000000000000003,0,0,0,1,2320.0,0,0,0,0,2452.0,0.009884678707229495,0.0,-0.009787928181941564,-0.009787928181941564,2445.714285714286,2442.1428571428573,8.976158898514257,10.272121665775941,0.9927570052866243,0.9942088289210517,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-07,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2460.0,2430.0,2428.0,2684.6,2317.1,2288.075,0.09888077397325246,0.9,35.7,26.2,74.0,30.950000000000003,1,4,15,1.2,-2.66,0,0,0,1,2320.0,0,0,0,0,2438.0,0.004118616128012289,0.0,-0.009787928181941564,,2444.5,2444.5,11.357816691600547,11.357816691600547,0.9932501493424006,0.9932501493424006,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2026-04-08,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2162.1,2684.6,2437.6,0.18129015224852596,3.0,35.9,26.0,74.0,30.95,2,4,15,1.0,-3.9400000000000004,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-08,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2440.0,2438.0,2162.1,2684.6,2367.38,0.15860342669716454,3.0,35.9,26.0,74.0,30.95,2,4,15,2.1,-1.7600000000000002,0,0,0,1,2320.0,0,0,0,0,2452.0,0.005742411789407663,0.004118616128012289,-0.0057096247727992456,,2441.2,2441.2,12.296340919151488,12.296340919151488,0.9986891651700427,0.9986891651700427,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2026-04-09,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2173.8,2684.6,2238.485714285714,0.15860342669716454,5.8,35.7,26.5,75.0,31.1,3,4,15,2.3000000000000003,-1.94,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2374.4285714285716,0.0,3.08131554607845,0.9999999957930163,1.001082963114385,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-09,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,2173.8,2162.1,2391.683333333333,-0.19462862251359603,5.8,35.7,26.5,75.0,31.1,3,4,15,4.0,-0.9400000000000004,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-09,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0,2452.0,2173.8,2684.6,2215.057142857143,0.15860342669716454,5.8,35.7,26.5,75.0,31.1,3,4,15,2.2,-0.7000000000000002,0,0,0,1,2320.0,0,0,0,0,2438.0,-0.0057096247727992456,0.009884678707229495,0.0,0.004918032766729374,2442.285714285714,2442.5714285714284,10.609968358641897,9.460153566117505,1.0039775344947106,1.0038600964867115,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-09,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2490.0,2460.0,2452.0,2173.8,2162.1,2333.1666666666665,-0.19462862251359603,5.8,35.7,26.5,75.0,31.1,3,4,15,5.1,1.2399999999999993,0,0,0,1,2320.0,0,0,0,0,2438.0,-0.0057096247727992456,0.005742411789407663,0.009884678707229495,,2440.6666666666665,2440.6666666666665,11.075498483890732,11.075498483890732,1.004643535900122,1.004643535900122,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2026-04-10,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,1816.6,2173.8,2116.3571428571427,-0.19027043134917665,0.0,37.2,27.0,73.0,32.1,4,4,15,8.1,3.8599999999999994,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2374.8571428571427,0.0,2.983470948592959,0.9999999957930163,1.0009023056987993,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-10,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,1816.6,2173.8,2360.557142857143,0.005411405577910422,0.0,37.2,27.0,73.0,32.1,4,4,15,9.8,4.86,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-10,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2440.0,2438.0,1816.6,2173.8,2092.9285714285716,-0.19027043134917665,0.0,37.2,27.0,73.0,32.1,4,4,15,8.0,5.1,0,0,0,1,2320.0,0,0,0,0,2432.0,-0.0024610336240318553,-0.0057096247727992456,0.004118616128012289,-0.004897959163681799,2444.0,2444.285714285714,11.135528725657789,8.765567000210849,0.9975450041016979,0.997428400361193,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-10,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2440.0,2438.0,1816.6,2173.8,2310.4,0.005411405577910422,0.0,37.2,27.0,73.0,32.1,4,4,15,10.9,7.04,0,0,0,1,2320.0,0,0,0,0,2430.0,-0.003281378165375807,-0.0057096247727992456,0.004118616128012289,-0.0032706459392042274,2442.285714285714,2442.285714285714,10.980502200328921,10.980502200328921,0.9982451994690474,0.9982451994690474,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2026-04-12,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,1070.9,1816.6,2284.4714285714285,-0.1643205446683229,0.0,36.0,26.0,73.0,31.0,6,4,15,8.0,3.76,0,0,1,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2375.285714285714,0.0,2.812843385630899,0.9999999957930163,1.0007217134750392,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-12,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,1070.9,1816.6,2266.7285714285713,-0.1643205446683229,0.0,36.0,26.0,73.0,31.0,6,4,15,9.8,4.86,0,0,1,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-13,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,1727.5,1070.9,2084.1142857142854,-0.4104921281514917,0.0,36.4,25.3,73.0,30.85,0,4,16,8.0,2.799999999999999,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2375.714285714286,0.0,2.554891881757958,0.9999999957930163,1.0005411864078242,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-13,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,1727.5,1070.9,2097.828571428571,-0.4104921281514917,0.0,36.4,25.3,73.0,30.85,0,4,16,9.8,3.5285714285714294,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-13,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2480.0,2430.0,2432.0,1727.5,1816.6,2261.042857142857,-0.1643205446683229,0.0,36.4,25.3,73.0,30.85,0,4,16,7.9,0.0,0,0,0,1,2320.0,0,0,0,0,2430.0,-0.0008223684176711824,-0.0024610336240318553,0.0016474464512049156,-0.005723630393607398,2442.285714285714,2444.5714285714284,10.980502200326798,8.464534933968451,0.995788484458049,0.9948574059350153,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-14,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,541.2,1727.5,2009.0142857142855,0.6131291437108972,0.0,37.1,25.6,70.0,31.35,1,4,16,8.0,2.799999999999999,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2376.1428571428573,0.0,2.178819117607937,0.9999999957930163,1.0003607244618977,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-14,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,541.2,1727.5,1986.8714285714286,0.6131291437108972,0.0,37.1,25.6,70.0,31.35,1,4,16,9.8,3.5285714285714294,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-15,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,986.9,541.2,1761.6714285714286,-0.6867149059334298,0.0,36.5,25.8,74.0,31.15,2,4,16,7.9,2.6999999999999993,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2376.5714285714284,0.0,1.603567451475252,0.9999999957930163,1.0001803276020302,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-15,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,986.9,541.2,1739.5285714285715,-0.6867149059334298,0.0,36.5,25.8,74.0,31.15,2,4,16,9.7,3.428571428571428,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-15,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2470.0,2430.0,2430.0,986.9,1727.5,2154.485714285714,-0.04904767147418254,0.0,36.5,25.8,74.0,31.15,2,4,16,7.9,0.0,0,0,0,1,2320.0,0,0,0,0,2420.0,-0.004115226320513471,-0.0008223684176711824,-0.008972267500113101,-0.008972267500113101,2440.285714285714,2443.714285714286,11.455919659200337,9.109830458852183,0.9957850328003188,0.994387929989059,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-15,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2390.0,2470.0,2430.0,2430.0,986.9,1816.6,2216.5714285714284,-0.1643205446683229,0.0,36.5,25.8,74.0,31.15,2,4,16,10.9,0.0,0,0,0,1,2320.0,0,0,0,0,2420.0,-0.004115226320513471,-0.003281378165375807,-0.003281378165375807,-0.008972267500113101,2441.1428571428573,2441.75,10.945753688509674,10.27827111643086,0.9954353891806835,0.9951878734711257,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2026-04-16,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,583.8,986.9,1571.642857142857,0.8235402808573538,0.0,35.8,25.5,75.0,30.65,3,4,16,6.700000000000001,1.5,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-16,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,583.8,986.9,1497.0,0.8235402808573538,0.0,35.8,25.5,75.0,30.65,3,4,16,8.8,2.5285714285714294,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-17,Andhra Pradesh,East Godavari,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,554.3,583.8,1271.5285714285712,-0.4084507042253521,0.0,36.9,26.1,73.0,31.5,4,4,16,5.800000000000001,0.5999999999999996,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2026-04-17,Andhra Pradesh,Kakinada,Jaggampet,Paddy(Common),Common,FAQ,2369.0,2379.0,2379.0,2377.0,554.3,583.8,1271.5285714285715,-0.4084507042253521,0.0,36.9,26.1,73.0,31.5,4,4,16,5.8,-0.47142857142857153,0,0,0,1,2320.0,0,0,0,0,2377.0,0.0,0.0,0.0,0.0,2377.0,2377.0,0.0,0.0,0.9999999957930163,0.9999999957930163,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2026-04-17,Andhra Pradesh,Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2460.0,2420.0,2420.0,554.3,986.9,1973.5857142857144,-0.428712011577424,0.0,36.9,26.1,73.0,31.5,4,4,16,7.9,0.0,0,0,0,1,2320.0,0,0,0,0,2420.0,0.0,-0.004115226320513471,-0.007383100872095566,-0.01305057090925542,2437.1428571428573,2442.285714285714,10.699354675687445,9.603113048371272,0.9929659982703621,0.9908750544360521,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2026-04-17,Andhra Pradesh,SPSR Nellore,Rapur,Paddy(Common),Common,Local,2380.0,2460.0,2420.0,2420.0,554.3,986.9,2035.6714285714284,-0.45673235715072114,0.0,36.9,26.1,73.0,31.5,4,4,16,10.9,0.0,0,0,0,1,2320.0,0,0,0,0,2418.0,-0.0008264462775766682,-0.004115226320513471,-0.01305057090925542,-0.01305057090925542,2438.0,2440.4444444444443,10.45625809423861,10.38160766826494,0.9926168950261817,0.9916226511907649,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
